year,age,classes,enrolled,enrolled_growth,enrolled_growth_5,bra_id,num_schools,ibge_id
2013,13.19,43,760,-0.09,-0.05,4mg110127,6,3159308
2014,13.09,36,752,-0.01,-0.04,4mg110127,5,3159308
2007,11.872,33,586,None,None,4mg110128,4,3158607
2008,12.632,35,674,0.150171,None,4mg110128,5,3158607
2009,12.2322,34,646,-0.041543,None,4mg110128,5,3158607
2010,12.3118,30,651,0.00773994,None,4mg110128,5,3158607
2011,12.5283,31,636,-0.0230415,None,4mg110128,5,3158607
2012,12.6989,31,651,0.0235849,0.0212608,4mg110128,5,3158607
2013,12.54,33,651,0.0,-0.01,4mg110128,5,3158607
2014,12.61,32,645,-0.01,0.0,4mg110128,4,3158607
2007,13.0928,410,10478,None,None,4mg110129,40,3160702
2008,12.852,413,9966,-0.0488643,None,4mg110129,39,3160702
2009,12.8587,408,9417,-0.0550873,None,4mg110129,38,3160702
2010,12.8406,394,9098,-0.0338749,None,4mg110129,38,3160702
2011,12.9984,390,8895,-0.0223126,None,4mg110129,38,3160702
2012,13.1056,355,8553,-0.0384486,-0.039786,4mg110129,37,3160702
2013,13.08,347,8305,-0.03,-0.04,4mg110129,38,3160702
2014,12.89,329,8056,-0.03,-0.03,4mg110129,37,3160702
2007,12.788,203,5364,None,None,4mg110130,16,3162906
2008,13.0765,195,5179,-0.0344892,None,4mg110130,17,3162906
2009,13.1398,200,4922,-0.0496235,None,4mg110130,18,3162906
2010,13.1878,201,4884,-0.00772044,None,4mg110130,17,3162906
2011,13.1361,195,4753,-0.0268223,None,4mg110130,17,3162906
2012,13.1568,190,4650,-0.0216705,-0.0281643,4mg110130,16,3162906
2013,13.0,188,4479,-0.04,-0.03,4mg110130,17,3162906
2014,12.78,169,4273,-0.05,-0.03,4mg110130,17,3162906
2007,10.8661,19,366,None,None,4mg110131,2,3165602
2008,10.8689,20,351,-0.0409836,None,4mg110131,2,3165602
2009,11.9068,24,397,0.131054,None,4mg110131,3,3165602
