wage,num_emp,num_jobs,num_est,wage_avg,age_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,year,bra_id,cbo_id,ibge_id
277226.55,320,320,83,866.33,38.956,0.313,0.326,0.147,0.132,2011,4mg030502,6,3140001
189674.77,248,248,104,764.82,40.121,0.006,0.083,-0.127,-0.027,2011,4mg030503,6,3146107
216071.78,268,268,86,806.24,37.004,0.082,0.136,-0.004,0.031,2011,4mg030600,6,3126000
142183.97,163,163,56,872.29,37.466,0.304,0.104,0.181,0.002,2011,4mg030601,6,3145802
1609638.40,1814,1814,295,887.34,35.893,0.072,0.078,-0.026,-0.022,2011,4mg030602,6,3147105
316566.20,440,440,98,719.47,34.211,0.072,-0.038,0.019,-0.099,2011,4mg030603,6,3151404
278754.13,328,328,68,849.86,33.122,0.648,0.21,0.491,0.087,2011,4mg030604,6,3163102
47862.61,62,62,34,771.98,38.161,0.236,0.098,0.127,-0.009,2011,4mg030700,6,3103207
98917.28,136,136,61,727.33,35.956,0.103,0.095,0.023,-0.018,2011,4mg030701,6,3105004
19077.30,27,27,14,706.57,42.148,0.12,0.101,0.0,-0.007,2011,4mg030702,6,3109600
146915.12,195,195,44,753.41,36.518,0.134,0.17,0.026,0.061,2011,4mg030703,6,3109907
76801.76,113,113,39,679.66,39.761,0.164,-0.025,0.066,-0.096,2011,4mg030704,6,3112505
84710.85,124,124,63,683.15,39.484,0.0,0.128,-0.095,0.022,2011,4mg030705,6,3118908
68707.61,99,100,54,687.08,39.14,-0.022,0.067,-0.075,-0.026,2011,4mg030706,6,3126406
137471.09,166,166,52,828.14,38.392,0.169,0.142,0.012,0.014,2011,4mg030707,6,3127206
221657.87,261,261,62,849.26,35.414,0.169,0.124,0.024,0.005,2011,4mg030708,6,3131000
154933.76,225,225,123,688.59,39.867,0.29,0.133,0.172,0.03,2011,4mg030709,6,3134608
231129.09,343,343,109,673.85,35.131,0.009,0.174,-0.063,0.056,2011,4mg030710,6,3135704
104222.55,161,161,55,647.35,39.615,0.002,0.042,-0.085,-0.049,2011,4mg030711,6,3139706
241901.33,261,261,59,926.83,39.579,0.144,0.131,0.057,0.019,2011,4mg030712,6,3141108
187665.51,273,273,59,687.42,36.103,0.298,0.234,0.137,0.114,2011,4mg030713,6,3146909
571989.78,652,652,156,877.29,35.943,0.333,0.168,0.058,0.029,2011,4mg030714,6,3147402
95150.58,123,123,50,773.58,36.48,0.313,0.151,0.23,0.042,2011,4mg030715,6,3149606
77090.36,121,121,29,637.11,39.678,0.207,0.128,0.052,0.043,2011,4mg030716,6,3153608
46363.02,69,69,45,671.93,37.841,0.046,0.165,-0.055,0.058,2011,4mg030717,6,3158508
28906.73,41,41,18,705.04,41.366,0.061,0.144,-0.024,0.032,2011,4mg030718,6,3159001
1038588.10,1057,1057,277,982.58,38.955,0.114,0.087,-0.016,-0.024,2011,4mg030719,6,3167202
360726.52,461,461,77,782.49,36.039,0.948,0.157,0.822,0.059,2011,4mg040000,6,3108552
471704.19,479,487,144,968.59,36.298,0.299,0.142,0.171,0.032,2011,4mg040001,6,3128600
3877529.56,4395,4396,512,882.06,35.202,0.488,0.283,0.24,0.147,2011,4mg040002,6,3136306
86079.58,102,102,68,843.92,40.49,0.049,0.058,-0.038,-0.034,2011,4mg040003,6,3137106
267965.40,319,319,72,840.02,35.514,-0.08,0.054,-0.256,-0.071,2011,4mg040004,6,3137536
2644357.78,2714,2715,689,973.98,35.727,0.3,0.164,0.152,0.034,2011,4mg040005,6,3147006
1060674.70,1143,1143,236,927.97,37.518,0.268,0.146,0.136,0.048,2011,4mg040006,6,3153400
205778.97,216,216,72,952.68,38.0,0.125,0.006,-0.036,-0.071,2011,4mg040007,6,3161700
368627.13,398,398,46,926.20,35.141,0.19,0.259,-0.025,0.153,2011,4mg040008,6,3170750
476509.37,596,596,151,799.51,35.638,0.305,0.238,0.18,0.146,2011,4mg040009,6,3171006
232848.61,302,302,114,771.02,36.202,0.459,0.201,0.319,0.081,2011,4mg040100,6,3104502
253911.03,275,275,83,923.31,35.215,0.476,0.154,0.291,0.049,2011,4mg040101,6,3108206
829844.10,839,839,244,989.09,36.74,0.193,0.17,0.123,0.05,2011,4mg040102,6,3109303
133100.58,141,141,62,943.98,37.418,0.336,0.247,0.185,0.123,2011,4mg040103,6,3109451
36154.28,48,48,26,753.21,35.75,0.576,0.266,0.548,0.18,2011,4mg040104,6,3122470
164958.93,202,202,89,816.63,35.064,0.068,0.192,-0.01,0.079,2011,4mg040105,6,3126208
63909.80,72,72,14,887.64,36.306,0.351,0.261,0.263,0.169,2011,4mg040106,6,3144375
2266672.13,2416,2416,693,938.19,36.435,-0.005,0.14,-0.074,0.029,2011,4mg040107,6,3170404
23774.71,31,31,16,766.93,39.742,0.278,-0.112,0.148,-0.129,2011,4mg040108,6,3170479
800970.30,1173,1173,183,682.84,36.396,-0.079,0.104,-0.066,0.017,2011,4mg050000,6,3107307
149980.18,212,212,36,707.45,37.25,0.165,0.102,0.11,0.018,2011,4mg050001,6,3123809
146631.95,210,210,20,698.25,35.114,-0.124,0.327,-0.186,0.182,2011,4mg050002,6,3126604
22222.92,36,36,12,617.30,38.694,-0.112,0.011,-0.217,-0.067,2011,4mg050003,6,3128253
502956.86,625,626,29,803.45,34.281,1.341,0.247,0.717,0.081,2011,4mg050004,6,3145455
177065.93,237,237,9,747.11,32.84,0.37,0.482,0.247,0.388,2011,4mg050100,6,3108503
138237.63,178,178,6,776.62,31.725,0.26,0.116,0.079,0.031,2011,4mg050101,6,3120300
518261.23,681,681,34,761.03,33.518,0.074,0.235,-0.017,0.15,2011,4mg050102,6,3127800
419821.70,519,519,9,808.91,33.582,0.374,0.076,0.294,-0.051,2011,4mg050103,6,3132008
544.16,1,1,1,544.16,48.0,None,-0.042,None,0.0,2011,4mg050104,6,3136579
446471.87,578,578,9,772.44,30.663,0.705,0.249,0.434,0.123,2011,4mg050105,6,3146255
2821.86,4,4,2,705.47,37.75,0.272,0.285,0.333,0.149,2011,4mg050200,6,3115474
20496.36,33,33,20,621.10,36.03,-0.116,-0.032,-0.195,-0.06,2011,4mg050201,6,3124302
6191.28,7,7,3,884.47,38.571,0.606,-0.108,0.0,-0.181,2011,4mg050202,6,3127339
1486695.13,2219,2219,175,669.98,32.323,0.162,0.371,0.034,0.25,2011,4mg050203,6,3135050
971048.09,1499,1499,231,647.80,36.176,0.096,0.125,0.017,0.024,2011,4mg050204,6,3135100
702.78,1,1,1,702.78,51.0,-0.457,None,-0.5,None,2011,4mg050205,6,3139250
6277.43,11,11,7,570.68,35.909,0.659,0.452,0.571,0.297,2011,4mg050206,6,3141009
27517.81,40,40,14,687.95,41.35,0.148,0.104,0.111,0.021,2011,4mg050207,6,3142908
459644.28,758,758,94,606.39,36.536,0.348,0.312,0.27,0.201,2011,4mg050208,6,3145059
14190.60,24,24,6,591.28,36.458,0.166,0.351,0.0,0.279,2011,4mg050209,6,3146552
100417.43,160,160,46,627.61,37.144,-0.298,-0.051,-0.295,-0.135,2011,4mg050210,6,3152204
223142.51,338,338,14,660.19,34.944,0.715,-0.021,0.633,-0.117,2011,4mg050211,6,3154507
10849.85,18,18,8,602.77,42.056,0.019,0.068,-0.053,-0.021,2011,4mg050212,6,3166956
15313.23,24,24,11,638.05,35.0,0.386,0.345,0.412,0.217,2011,4mg050300,6,3108255
139885.59,179,179,31,781.48,31.536,2.026,0.364,1.841,0.217,2011,4mg050301,6,3116159
2747.55,5,5,5,549.51,42.8,0.319,0.316,0.25,0.201,2011,4mg050302,6,3117836
9296.57,14,14,4,664.04,35.0,0.101,0.563,0.167,0.361,2011,4mg050303,6,3130051
368566.98,540,540,27,682.53,33.759,0.083,0.114,0.074,0.03,2011,4mg050304,6,3132107
196625.59,291,291,87,675.69,36.625,0.544,0.151,0.366,0.052,2011,4mg050305,6,3135209
23222.21,34,34,16,683.01,41.647,0.108,0.228,0.03,0.112,2011,4mg050306,6,3136959
46801.75,81,81,24,577.80,36.321,0.158,-0.044,0.209,-0.126,2011,4mg050307,6,3139300
458702.10,725,726,68,631.82,32.882,0.245,0.204,0.208,0.111,2011,4mg050308,6,3140852
1117.76,2,2,2,558.88,47.5,0.096,0.271,0.0,0.149,2011,4mg050309,6,3142254
39459.52,59,59,21,668.81,40.153,0.602,0.237,0.405,0.104,2011,4mg050310,6,3142700
115904.42,184,184,26,629.92,38.777,0.064,0.162,0.011,0.061,2011,4mg050311,6,3149150
10303.30,16,16,8,643.96,38.812,0.965,0.175,1.0,0.078,2011,4mg050312,6,3150570
174944.40,288,288,69,607.45,33.993,0.09,0.14,0.059,0.042,2011,4mg050313,6,3161106
1623.48,2,2,1,811.74,27.5,0.091,0.02,0.0,-0.129,2011,4mg050314,6,3162450
95237.23,129,129,38,738.27,35.814,0.674,0.176,0.449,0.034,2011,4mg050315,6,3170529
205349.99,308,308,48,666.72,34.617,0.287,0.689,0.227,0.49,2011,4mg050400,6,3108602
4236.66,6,6,3,706.11,36.5,0.499,0.324,0.2,0.149,2011,4mg050401,6,3111150
161552.14,255,255,76,633.54,36.38,0.035,0.124,-0.045,0.024,2011,4mg050402,6,3112703
273929.94,416,416,32,658.49,36.764,-0.026,0.212,-0.092,0.073,2011,4mg050403,6,3116506
61960.96,116,116,53,534.15,36.284,0.045,-0.01,0.027,-0.067,2011,4mg050404,6,3118809
284626.90,491,491,210,579.69,37.652,0.296,0.15,0.203,0.045,2011,4mg050405,6,3126703
11096.76,23,23,12,482.47,38.609,0.087,-0.023,0.095,-0.091,2011,4mg050406,6,3127354
4023.34,7,7,3,574.76,45.571,0.234,-0.064,0.167,-0.152,2011,4mg050407,6,3129657
3270.00,6,6,3,545.00,39.333,None,0.098,None,0.0,2011,4mg050408,6,3135357
64987.22,112,112,45,580.24,38.232,0.19,0.062,0.109,-0.041,2011,4mg050409,6,3136801
3262.80,6,6,4,543.80,41.333,0.03,0.19,0.0,0.084,2011,4mg050410,6,3138658
34593.86,53,53,3,652.71,34.66,0.504,0.192,0.325,0.113,2011,4mg050411,6,3138682
29091.58,48,48,34,606.08,40.062,0.203,0.286,0.171,0.169,2011,4mg050412,6,3142007
1291008.24,1923,1923,660,671.35,37.998,0.051,0.108,-0.027,0.003,2011,4mg050413,6,3143302
6252.99,10,10,6,625.30,35.6,-0.551,0.044,-0.6,-0.051,2011,4mg050414,6,3147956
12125.57,15,15,3,808.37,37.733,0.2,0.104,0.154,0.046,2011,4mg050415,6,3152131
61732.41,71,71,26,869.47,33.535,-0.106,0.344,-0.304,0.127,2011,4mg050416,6,3162252
139160.93,203,204,59,682.16,37.304,1.101,0.211,0.781,0.093,2011,4mg050417,6,3162401
1634.16,3,3,3,544.72,37.333,0.078,0.098,0.0,0.0,2011,4mg050418,6,3162658
12493.11,19,19,11,657.53,34.789,-0.37,0.06,-0.441,0.011,2011,4mg050419,6,3170008
25529.70,34,34,14,750.87,38.676,-0.354,-0.071,-0.433,-0.163,2011,4mg050420,6,3170909
297593.26,418,418,39,711.95,33.344,0.156,0.292,0.058,0.18,2011,4mg050421,6,3171030
1264661.72,1637,1638,180,772.08,35.277,-0.029,0.087,-0.144,-0.018,2011,4mg050500,6,3109402
48655.53,68,68,19,715.52,37.441,0.459,0.291,0.333,0.194,2011,4mg050501,6,3129608
230221.28,285,285,38,807.79,34.095,1.048,0.655,0.447,0.46,2011,4mg050502,6,3135605
54168.85,63,63,8,859.82,35.968,7.573,0.575,5.3,0.351,2011,4mg050503,6,3137304
312096.65,511,511,68,610.76,36.067,0.142,0.116,0.034,0.019,2011,4mg050504,6,3138104
724550.64,1036,1036,95,699.37,35.565,0.15,0.089,0.021,-0.032,2011,4mg050505,6,3151206
65974.53,75,75,25,879.66,35.64,0.124,0.13,0.056,0.046,2011,4mg050506,6,3154457
39304.13,62,62,22,633.94,37.823,0.83,0.462,0.879,0.347,2011,4mg050507,6,3157609
169394.56,179,179,33,946.34,34.179,0.11,0.281,-0.043,0.115,2011,4mg050508,6,3164209
583490.94,801,801,116,728.45,35.594,-0.04,0.109,-0.116,0.015,2011,4mg050509,6,3170800
105358.64,175,175,29,602.05,37.6,0.19,0.153,0.129,0.041,2011,4mg050600,6,3101003
38810.12,72,72,12,539.03,36.764,-0.028,0.234,-0.014,0.142,2011,4mg050601,6,3106655
18610.06,32,32,10,581.56,37.375,1.104,0.05,1.0,-0.039,2011,4mg050602,6,3120870
2704.54,4,4,1,676.14,55.5,-0.517,-0.012,-0.5,-0.044,2011,4mg050603,6,3122355
1649.68,3,3,3,549.89,40.333,-0.353,0.078,-0.4,0.0,2011,4mg050604,6,3127073
36672.37,51,51,12,719.07,33.667,1.228,0.538,1.55,0.314,2011,4mg050605,6,3130655
98158.43,174,174,13,564.13,35.27,-0.207,0.15,-0.269,0.043,2011,4mg050606,6,3143450
48401.62,88,88,12,550.02,33.989,0.549,0.326,0.492,0.224,2011,4mg050607,6,3144656
78544.29,116,116,7,677.11,37.147,0.245,0.418,0.115,0.264,2011,4mg050608,6,3145372
399263.02,669,669,45,596.81,34.399,0.479,0.294,0.4,0.17,2011,4mg050609,6,3155603
95768.35,122,122,22,784.99,34.156,2.413,0.476,1.259,0.25,2011,4mg050610,6,3156502
195715.80,309,309,106,633.38,36.537,-0.161,-0.003,-0.185,-0.096,2011,4mg050611,6,3157005
4155.82,7,7,3,593.69,33.286,7.149,0.644,6.0,0.476,2011,4mg050612,6,3157377
620421.03,1067,1068,47,580.92,33.216,0.171,0.194,0.102,0.088,2011,4mg050614,6,3162708
585569.91,924,924,88,633.73,35.582,-0.005,0.191,-0.131,0.07,2011,4mg050615,6,3168002
17146.90,25,25,9,685.88,36.12,-0.267,0.034,-0.444,-0.08,2011,4mg050616,6,3170651
60534.60,92,92,45,657.99,40.13,0.2,0.092,0.122,-0.024,2011,4mg060000,6,3100807
303071.26,483,483,168,627.48,41.025,0.081,0.087,0.015,-0.017,2011,4mg060001,6,3111200
39242.28,72,72,34,545.03,41.917,-0.019,0.015,-0.04,-0.069,2011,4mg060002,6,3111903
208908.62,319,319,128,654.89,38.853,0.09,0.101,0.026,-0.016,2011,4mg060003,6,3112000
267117.51,413,415,112,643.66,40.889,0.172,0.113,0.056,0.015,2011,4mg060004,6,3120201
186662.24,306,306,119,610.01,41.657,0.037,0.025,-0.044,-0.073,2011,4mg060005,6,3149903
30178.16,55,55,24,548.69,40.255,-0.132,-0.082,-0.154,-0.159,2011,4mg060006,6,3158805
223988.78,309,309,97,724.88,37.845,-0.029,0.18,-0.11,0.081,2011,4mg060100,6,3114204
205190.50,269,269,121,762.79,40.859,-0.019,0.078,-0.059,-0.018,2011,4mg060101,6,3116605
130563.01,141,141,61,925.98,37.298,-0.1,0.005,-0.166,-0.054,2011,4mg060102,6,3117603
696289.20,857,858,336,811.53,38.579,-0.097,0.064,-0.172,-0.016,2011,4mg060103,6,3122306
319761.57,380,380,56,841.48,36.484,-0.083,0.189,-0.052,0.087,2011,4mg060104,6,3130200
375916.98,493,493,223,762.51,39.193,-0.048,0.078,-0.129,-0.004,2011,4mg060105,6,3133808
255146.42,304,304,92,839.30,40.5,0.069,0.109,-0.007,0.022,2011,4mg060106,6,3145208
74082.37,90,90,52,823.14,39.189,-0.187,0.094,-0.217,-0.004,2011,4mg060107,6,3149705
234659.74,347,347,157,676.25,39.833,0.046,0.099,-0.025,0.011,2011,4mg060108,6,3160405
173077.38,216,216,45,801.28,36.847,0.232,0.121,0.119,0.029,2011,4mg060109,6,3161809
307155.81,377,377,87,814.74,37.775,0.678,0.087,0.496,-0.032,2011,4mg060110,6,3164605
260253.84,278,287,74,906.81,40.251,0.143,0.18,0.004,0.048,2011,4mg060200,6,3104205
14208.88,20,20,10,710.44,39.3,0.087,0.052,0.111,-0.078,2011,4mg060201,6,3110400
61326.07,83,83,22,738.87,40.446,0.491,0.353,0.596,0.252,2011,4mg060202,6,3119955
555077.05,689,689,195,805.63,37.955,0.117,0.098,0.062,-0.006,2011,4mg060203,6,3126109
182553.12,257,258,108,707.57,38.24,0.177,0.122,0.058,0.02,2011,4mg060204,6,3133501
108703.44,146,146,74,744.54,42.411,0.093,0.059,0.021,-0.029,2011,4mg060205,6,3146503
39023.17,52,52,26,750.45,37.327,0.017,0.134,-0.119,0.016,2011,4mg060206,6,3148905
194697.14,269,269,56,723.78,41.286,0.026,0.048,-0.094,-0.04,2011,4mg060207,6,3150505
458159.94,720,720,224,636.33,40.201,0.236,0.003,0.091,-0.084,2011,4mg060300,6,3108008
163445.27,230,230,78,710.63,41.67,0.127,0.149,0.05,0.031,2011,4mg060301,6,3114006
154932.47,228,228,109,679.53,40.32,-0.094,0.162,-0.156,0.052,2011,4mg060302,6,3114501
57982.92,106,106,37,547.01,41.877,0.168,0.054,0.082,-0.037,2011,4mg060303,6,3130002
594270.79,901,901,212,659.57,39.432,-0.002,0.097,-0.104,-0.008,2011,4mg060304,6,3145604
156568.79,270,270,108,579.88,39.896,0.149,0.116,0.055,0.018,2011,4mg060305,6,3147709
112121.27,187,187,85,599.58,37.861,0.049,0.118,-0.016,0.011,2011,4mg060306,6,3150604
667466.89,992,992,124,672.85,37.913,0.176,0.104,0.13,-0.007,2011,4mg060307,6,3159902
162538.15,236,236,64,688.72,39.712,0.325,0.046,0.236,-0.055,2011,4mg060308,6,3161205
875068.40,870,871,162,1004.67,40.548,-0.167,0.227,-0.233,0.08,2011,4mg060400,6,3105103
61953.03,95,95,47,652.14,38.074,0.164,0.106,0.159,-0.004,2011,4mg060401,6,3119807
18685.73,23,23,16,812.42,40.913,0.135,0.067,0.0,-0.032,2011,4mg060402,6,3123403
181448.22,215,215,81,843.95,42.921,0.164,0.102,0.086,-0.003,2011,4mg060403,6,3130309
157318.67,200,200,55,786.59,35.65,0.316,0.163,0.183,0.051,2011,4mg060404,6,3141306
1130350.17,1374,1374,283,822.67,36.611,0.164,0.178,0.051,0.06,2011,4mg060405,6,3151503
153095.35,194,194,71,789.15,34.598,0.306,0.239,0.049,0.078,2011,4mg060406,6,3164308
71510.29,112,112,24,638.49,36.089,0.256,0.052,0.217,-0.039,2011,4mg060407,6,3168200
66034.74,81,81,35,815.24,36.309,-0.229,0.067,-0.377,-0.045,2011,4mg060408,6,3170602
1350745.28,1646,1646,291,820.62,39.894,0.206,0.086,0.047,-0.025,2011,4mg070000,6,3101607
163492.90,213,213,70,767.57,38.113,0.111,0.141,0.065,0.046,2011,4mg070001,6,3102001
238903.33,316,316,100,756.02,40.377,0.326,0.115,0.175,0.001,2011,4mg070002,6,3104304
598797.18,860,860,230,696.28,39.758,0.127,0.084,-0.014,-0.034,2011,4mg070003,6,3114402
37297.51,47,47,24,793.56,39.745,0.168,0.088,0.205,-0.02,2011,4mg070004,6,3114709
273044.63,372,372,74,733.99,36.586,0.132,0.103,0.066,-0.026,2011,4mg070005,6,3117108
125586.01,166,167,51,752.01,37.749,0.129,0.064,0.044,-0.038,2011,4mg070006,6,3122405
51275.67,67,67,32,765.31,40.552,0.083,0.034,-0.043,-0.073,2011,4mg070007,6,3125200
1043679.93,1439,1441,280,724.28,40.338,0.041,0.041,-0.072,-0.061,2011,4mg070008,6,3139003
361974.98,508,508,176,712.55,38.974,0.204,0.105,0.097,0.008,2011,4mg070009,6,3147204
109459.08,169,169,83,647.69,40.012,0.018,0.067,-0.04,-0.02,2011,4mg070010,6,3151701
242059.25,369,369,65,655.99,40.06,-0.059,0.003,-0.191,-0.093,2011,4mg070011,6,3166907
190111.51,269,269,123,706.73,37.208,0.214,0.153,0.112,0.055,2011,4mg070100,6,3101201
290534.73,379,379,118,766.58,38.216,0.091,0.142,0.016,0.027,2011,4mg070101,6,3102803
4106.03,6,6,5,684.34,41.833,-0.422,0.02,-0.4,-0.078,2011,4mg070102,6,3103603
56723.45,81,81,42,700.29,38.753,0.068,0.095,0.0,0.005,2011,4mg070103,6,3107208
139645.27,186,186,23,750.78,34.941,-0.033,0.535,-0.093,0.334,2011,4mg070104,6,3107505
29921.42,45,45,21,664.92,36.0,0.121,0.134,0.047,0.04,2011,4mg070105,6,3114808
191355.03,260,261,101,733.16,41.326,0.058,0.02,-0.048,-0.066,2011,4mg070106,6,3120805
98277.22,147,148,67,664.04,40.932,0.224,0.133,0.122,0.031,2011,4mg070107,6,3138500
77610.27,118,118,38,657.71,39.076,0.114,0.161,0.009,0.051,2011,4mg070108,6,3141900
21396.02,33,33,20,648.36,41.182,0.52,0.141,0.435,0.033,2011,4mg070109,6,3147808
131256.88,216,216,86,607.67,40.958,-0.051,0.063,-0.115,-0.028,2011,4mg070110,6,3165305
10266.82,14,14,6,733.34,42.5,-0.133,0.04,-0.176,-0.059,2011,4mg070111,6,3166402
54857.70,77,77,27,712.44,39.416,0.129,0.118,0.085,-0.015,2011,4mg070112,6,3167004
166891.29,273,273,88,611.32,40.363,0.013,0.104,-0.084,-0.002,2011,4mg070200,6,3108909
14291.36,20,20,12,714.57,39.7,0.377,0.191,0.25,0.033,2011,4mg070201,6,3118502
158906.60,254,254,82,625.62,41.402,0.059,0.067,-0.034,-0.038,2011,4mg070202,6,3120508
125274.53,196,196,89,639.16,39.77,-0.07,0.088,-0.144,-0.024,2011,4mg070203,6,3121100
69622.14,129,129,31,539.71,41.349,0.099,0.106,0.112,0.018,2011,4mg070204,6,3122801
181222.68,286,286,164,633.65,41.217,-0.336,0.078,-0.269,-0.024,2011,4mg070205,6,3132404
98602.84,165,165,77,597.59,40.691,-0.032,0.038,-0.073,-0.058,2011,4mg070206,6,3139904
23996.37,38,38,17,631.48,36.105,0.04,0.112,-0.05,-0.005,2011,4mg070207,6,3140407
142468.62,220,220,84,647.59,39.95,0.076,0.097,-0.052,-0.004,2011,4mg070208,6,3147303
58914.84,87,87,43,677.18,41.747,0.068,0.1,0.012,-0.011,2011,4mg070209,6,3150901
111220.70,178,178,63,624.84,40.989,0.027,0.065,0.011,-0.025,2011,4mg070210,6,3151008
89688.68,147,147,71,610.13,37.156,0.061,0.158,-0.013,0.045,2011,4mg070211,6,3171709
29616.78,49,49,24,604.42,42.204,-0.13,0.037,-0.183,-0.055,2011,4mg070212,6,3172202
207275.83,269,269,136,770.54,38.766,-0.205,0.014,-0.263,-0.072,2011,4mg070300,6,3101904
70427.79,87,87,22,809.52,38.011,-0.012,0.081,-0.054,-0.011,2011,4mg070301,6,3107604
209434.49,293,293,90,714.79,39.273,0.435,0.182,0.338,0.069,2011,4mg070302,6,3112406
176736.13,194,194,71,911.01,40.026,0.179,0.148,0.135,0.049,2011,4mg070303,6,3112802
454123.68,627,627,218,724.28,40.464,-0.01,0.102,-0.025,0.016,2011,4mg070304,6,3115102
36582.52,50,50,38,731.65,40.86,-0.051,-0.012,-0.123,-0.096,2011,4mg070305,6,3116407
479393.54,548,548,144,874.81,35.925,0.408,0.175,0.324,0.05,2011,4mg070306,6,3121209
118832.30,129,129,36,921.18,39.907,0.04,0.084,-0.044,-0.036,2011,4mg070307,6,3126307
498806.65,682,682,223,731.39,39.07,0.185,0.104,0.084,0.002,2011,4mg070308,6,3129707
95795.39,86,86,21,1113.90,41.814,0.072,0.276,-0.131,0.119,2011,4mg070309,6,3133758
2257473.08,2027,2028,402,1113.15,41.986,-0.048,0.073,-0.135,-0.039,2011,4mg070310,6,3147907
77446.28,118,118,58,656.32,41.186,-0.024,0.122,-0.126,0.024,2011,4mg070311,6,3152907
317799.67,366,366,115,868.31,38.642,0.489,0.246,0.392,0.12,2011,4mg070312,6,3162203
220562.45,264,264,48,835.46,36.186,0.658,0.194,0.581,0.107,2011,4mg070313,6,3162948
42367.42,67,67,30,632.35,38.343,0.174,0.057,0.098,-0.014,2011,4mg070400,6,3101409
1339411.47,1779,1779,246,752.90,36.451,0.108,0.167,0.01,0.05,2011,4mg070401,6,3102605
16921.53,26,26,12,650.83,39.538,0.048,0.025,0.0,-0.035,2011,4mg070402,6,3105301
553955.99,784,784,137,706.58,41.443,0.077,0.03,-0.022,-0.051,2011,4mg070403,6,3108404
152400.59,223,223,104,683.41,36.892,0.0,0.089,-0.067,-0.01,2011,4mg070404,6,3110301
423715.50,584,584,96,725.54,38.062,0.281,0.056,0.159,-0.031,2011,4mg070405,6,3111002
16889.86,23,23,10,734.34,38.348,0.175,0.052,0.095,-0.052,2011,4mg070406,6,3129905
89926.50,126,126,38,713.70,42.159,0.184,-0.012,0.125,-0.054,2011,4mg070407,6,3130606
386166.69,589,589,173,655.63,39.146,0.062,0.132,-0.01,0.021,2011,4mg070408,6,3134905
145063.79,213,213,95,681.05,40.352,-0.037,0.016,-0.138,-0.079,2011,4mg070409,6,3143401
308468.92,449,451,173,683.97,40.315,-0.069,0.04,-0.145,-0.069,2011,4mg070410,6,3146008
779341.27,963,966,172,806.77,41.863,0.03,0.089,-0.078,-0.026,2011,4mg070411,6,3151800
111186.67,145,145,42,766.81,37.738,0.115,0.127,0.0,0.024,2011,4mg070412,6,3159209
29411.27,51,51,16,576.69,39.157,-0.268,0.208,-0.301,0.105,2011,4mg070500,6,3107901
59123.60,85,85,40,695.57,42.235,0.205,0.069,0.062,-0.034,2011,4mg070501,6,3108305
61317.53,98,98,32,625.69,38.418,0.392,0.15,0.289,0.044,2011,4mg070502,6,3109105
310850.50,351,351,103,885.61,38.217,0.175,0.139,0.118,0.031,2011,4mg070503,6,3110509
82521.61,118,118,66,699.34,38.263,0.023,0.212,-0.056,0.092,2011,4mg070504,6,3110608
20623.38,27,27,17,763.83,37.074,-0.312,0.123,-0.357,0.042,2011,4mg070505,6,3117900
10632.16,15,15,9,708.81,42.4,0.021,0.049,-0.062,-0.065,2011,4mg070506,6,3119906
48198.74,74,74,18,651.33,38.743,0.96,0.335,0.85,0.223,2011,4mg070507,6,3124401
48592.62,80,80,33,607.41,35.325,-0.276,0.199,-0.339,0.108,2011,4mg070508,6,3124500
76439.14,81,81,31,943.69,38.753,0.102,0.256,0.0,0.13,2011,4mg070509,6,3125101
67503.06,100,100,62,675.03,39.22,0.053,0.158,-0.029,0.048,2011,4mg070510,6,3127404
60362.10,98,98,35,615.94,42.245,0.259,0.209,0.167,0.118,2011,4mg070511,6,3131505
253968.95,341,341,56,744.78,33.041,0.122,0.326,0.009,0.207,2011,4mg070512,6,3133600
65549.92,98,98,14,668.88,34.643,-0.093,-0.064,-0.169,-0.115,2011,4mg070513,6,3143807
527369.53,677,679,237,776.69,39.38,-0.026,0.121,-0.143,-0.006,2011,4mg070514,6,3152501
139109.36,176,176,48,790.39,35.852,0.171,0.062,0.08,-0.021,2011,4mg070515,6,3165404
104236.86,167,167,29,624.17,31.156,0.18,0.325,0.113,0.244,2011,4mg070516,6,3165578
4763.18,8,8,5,595.40,42.5,-0.096,0.032,-0.2,-0.044,2011,4mg070517,6,3165800
6410.92,9,9,5,712.32,43.222,2.022,0.181,2.0,0.084,2011,4mg070518,6,3169059
1448.60,2,2,1,724.30,38.0,-0.672,0.127,-0.667,0.0,2011,4mg070519,6,3169109
154769.56,231,231,64,670.00,39.654,-0.058,0.045,-0.125,-0.046,2011,4mg070600,6,3109709
163999.44,273,273,61,600.73,40.568,0.03,0.048,-0.022,-0.047,2011,4mg070601,6,3113602
10383.26,21,21,7,494.44,37.381,-0.135,-0.222,-0.16,-0.256,2011,4mg070602,6,3117207
54351.85,89,89,22,610.70,42.573,0.404,0.08,0.328,0.012,2011,4mg070603,6,3117801
167291.19,230,230,43,727.35,39.513,0.168,0.147,0.018,0.031,2011,4mg070604,6,3119005
159905.91,285,286,55,559.11,40.818,0.161,0.095,0.109,0.001,2011,4mg070605,6,3129202
48460.70,83,83,26,583.86,41.048,0.106,0.025,0.025,-0.065,2011,4mg070606,6,3144409
203506.19,342,342,85,595.05,41.909,-0.094,0.04,-0.176,-0.057,2011,4mg070607,6,3149101
